item_brand;item_category;item_category2;item_id;item_name;price;discount;item_coupon
al punto dia;congelados;pizzas bases y masas;81020;mini pizzas jamon y queso al punto dia caja 270 g;2.49;;
mari marinera de dia;congelados;pescado y marisco;129357;almeja del pacifico mari marinera de dia bolsa 450 g;1.69;;
mari marinera de dia;congelados;pescado y marisco;17384;filete de merluza argentino sin piel mari marinera de dia bolsa 400 g;3.19;;
mari marinera de dia;congelados;pescado y marisco;19199;muslitos de mar msc mari marinera de dia caja 250 g;1.49;;
mari marinera de dia;congelados;pescado y marisco;207586;merluza rebozada al huevo msc mari marinera de dia caja 340 g;2.79;;
mari marinera de dia;congelados;pescado y marisco;26442;medallones de merluza del cabo msc mari marinera de dia bolsa 475 g;3.79;;
mari marinera de dia;congelados;pescado y marisco;269058;gambas peladas grandes 3555 piezas mari marinera de dia bolsa 350 g;5.69;;
mari marinera de dia;congelados;pescado y marisco;269059;gambas peladas medianas 7090 piezas mari marinera de dia bolsa 350 g;4.79;;
mari marinera de dia;congelados;pescado y marisco;273563;preparado para paellas y sopas mari marinera de dia bolsa 685 g;3.99;;
mari marinera de dia;congelados;pescado y marisco;274389;filete de salmon salvaje mari marinera de dia bolsa 360 g;6.99;;
seleccion mundial de dia;congelados;pescado y marisco;274390;lomos de salmon seleccion mundial de dia bolsa 250 g;4.79;1.6;CLUB_bajadadeprecio
mari marinera de dia;congelados;pescado y marisco;286537;tiras de poton mari marinera de dia bolsa 350 g;2.99;;
mari marinera de dia;congelados;pescado y marisco;288633;filetes de atun msc mari marinera de dia bandeja 250 g;4.19;;
pescanova;congelados;pescado y marisco;289431;nuggets de merluza pescanova bolsa 300 g;2.19;;
mari marinera de dia;congelados;pescado y marisco;293946;filete de merluza empanada mari marinera de dia bolsa 600 g;4.95;;
mari marinera de dia;congelados;pescado y marisco;3374;palitos de surimi ultracongelados msc mari marinera de dia bolsa 450 g;1.79;;
mari marinera de dia;congelados;pescado y marisco;41097;caprichos del mar mari marinera de dia bolsa 400 g;1.79;;
mari marinera de dia;congelados;pescado y marisco;41098;rabas empanadas mari marinera de dia bolsa 400 g;2.17;0.72;CLUB_bajadadeprecio
mari marinera de dia;congelados;pescado y marisco;4542;filetes de bacalao msc mari marinera de dia bandeja 400 g;5.3;;
pescanova;congelados;pescado y marisco;69088;corazones de merluza pescanova caja 500 g;6.79;;
mari marinera de dia;congelados;pescado y marisco;72170;filete de merluza del cabo sin piel msc mari marinera de dia bolsa 600 g;5.29;;
la cocinera;congelados;carne y pollo;151245;finger de pollo la cocinera caja 320 g;4.99;;
old el paso;congelados;carne y pollo;160470;relleno para fajitas de pollo y verduras asadas old el paso bolsa 300 g;3.49;;
fripozo;congelados;carne y pollo;230004;crunchy de pollo con salsa barbacoa fripozo bolsa 300 g;2.39;;
al punto;congelados;carne y pollo;275642;nuggets de pollo al punto bolsa 400 g;2.99;;
al punto dia;congelados;carne y pollo;275643;nuggets de pollo y queso al punto dia bolsa 400 g;3.19;;
al punto dia;congelados;carne y pollo;275644;fingers de pollo al punto dia bolsa 400 g;3.19;;
gourmet kebab;congelados;carne y pollo;293071;kebab loncheado de pollo gourmet kebab bolsa 250 g;3.49;;
al punto dia;congelados;carne y pollo;43657;san jacobo al punto dia bolsa 320 g;1.14;;
la cocinera;congelados;carne y pollo;58904;nuggets la cocinera caja 350 g;4.99;;
vegecampo de dia;congelados;verduras hortalizas y salteados;10242;alcachofa troceada vegecampo de dia bolsa 400 g;2.55;;
vegecampo de dia;congelados;verduras hortalizas y salteados;1389;menestra de verduras vegecampo de dia bolsa 1 kg;1.59;;
vegecampo de dia;congelados;verduras hortalizas y salteados;253954;ajo troceado vegecampo de dia bolsa 150 g;0.99;;
vegecampo de dia;congelados;verduras hortalizas y salteados;263266;guisantes vegecampo de dia bolsa 1 kg;1.59;;
vegecampo de dia;congelados;verduras hortalizas y salteados;263267;judias verdes planas vegecampo de dia bolsa 1 kg;1.55;;
vegecampo de dia;congelados;verduras hortalizas y salteados;263820;espinacas cortadas vegecampo de dia bolsa 450 g;0.89;;
vegecampo de dia;congelados;verduras hortalizas y salteados;264185;brocoli vegecampo de dia bolsa 900 g;1.85;;
vegecampo de dia;congelados;verduras hortalizas y salteados;264612;coliflor vegecampo de dia bolsa 1 kg;2.05;;
vegecampo de dia;congelados;verduras hortalizas y salteados;264698;judias verdes redondas vegecampo de dia bolsa 1 kg;1.55;;
vegecampo de dia;congelados;verduras hortalizas y salteados;265078;ensaladilla vegecampo de dia bolsa 1 kg;0.95;0.24;CLUB_bajadadeprecio
vegecampo de dia;congelados;verduras hortalizas y salteados;265079;brocoli coliflor y zanahoria vegecampo de dia bolsa 1 kg;2.09;;
al punto dia;congelados;verduras hortalizas y salteados;267132;salteado de verduras al punto dia bolsa 450 g;1.14;;
al punto dia;congelados;verduras hortalizas y salteados;267133;parrillada de verduras asadas al punto dia bolsa 450 g;1.69;;
al punto dia;congelados;verduras hortalizas y salteados;267138;braseado de verduras con pollo asado al punto dia bolsa 400 g;1.89;;
al punto dia;congelados;verduras hortalizas y salteados;267139;salteado de gambas ajetes y esparragos verdes al punto dia bolsa 400 g;2.79;;
al punto dia;congelados;verduras hortalizas y salteados;267140;quinoa con verduras al punto dia bolsa 400 g;1.99;;
al punto dia;congelados;verduras hortalizas y salteados;267141;arroz tres delicias al punto dia bolsa 850 g;2.34;;
vegecampo de dia;congelados;verduras hortalizas y salteados;283127;mezcla de pimientos vegecampo de dia bolsa 400 g;1.15;;
vegecampo de dia;congelados;verduras hortalizas y salteados;51713;cebolla troceada vegecampo de dia bolsa 400 g;0.98;;
al punto dia;congelados;verduras hortalizas y salteados;84650;salteado de setas al punto dia bolsa 450 g;1.65;;
mccain;congelados;patatas fritas;194709;patatas fritas tradition mccain bolsa 1 kg;3.79;;
mccain;congelados;patatas fritas;23106;patatas fritas golden long mccain bolsa 1 kg;3.79;;
mccain;congelados;patatas fritas;250786;patatas gajo barbacoa mccain bolsa 750 g;3.49;;
patatas unidas dia;congelados;patatas fritas;262685;patatas gajo patatas unidas dia bolsa 750 g;1.9;;
patatas unidas dia;congelados;patatas fritas;262686;patatas bravas prefritas patatas unidas dia bolsa 750 g;1.79;;
patatas unidas dia;congelados;patatas fritas;262861;patatas prefritas patatas unidas dia bolsa 1 kg;1.79;;
patatas unidas dia;congelados;patatas fritas;262863;patatas finas prefritas patatas unidas dia bolsa 1 kg;1.9;;
mccain;congelados;patatas fritas;274411;patatas fritas con piel mccain chef gourmet bolsa 500 g;3.39;;
patatas unidas dia;congelados;patatas fritas;280262;patatas prefritas patatas unidas dia bolsa 2 kg;3.15;;
mccain;congelados;patatas fritas;300424;patatas fritas corte fino julienne mccain airfryer bolsa 600 g;3.39;;
la cocinera;congelados;croquetas y rebozados;130345;croquetas artesanas de jamon iberico la cocinera bolsa 400 g;4.99;;
al punto dia;congelados;croquetas y rebozados;1413;mini empanadillas de atun al punto dia bolsa 400 g;1.49;;
al punto dia;congelados;croquetas y rebozados;275645;empanadillas de atun al punto dia bolsa 500 g;1.89;;
al punto dia;congelados;croquetas y rebozados;275647;croquetas de pollo al punto dia bolsa 450 g;1.49;;
al punto dia;congelados;croquetas y rebozados;275648;croquetas de cocido al punto dia bolsa 350 g;1.89;;
vici;congelados;croquetas y rebozados;279115;gyozas de pollo vici bolsa 400 g;3.99;;
al punto dia;congelados;croquetas y rebozados;294202;palitos de mozzarella  al punto dia bolsa 300 g;2.59;;
amaizin;congelados;croquetas y rebozados;294771;tequenos de queso amaizin caja 190 g;2.99;;
al punto dia;congelados;croquetas y rebozados;296392;croquetas de jamon iberico al punto dia bolsa 350 g;2.49;;
al punto dia;congelados;croquetas y rebozados;52974;croquetas de jamon al punto dia bolsa 500 g;1.25;;
al punto dia;congelados;croquetas y rebozados;65417;rollitos de primavera al punto dia caja 450 g;2.99;;
la cocinera;congelados;croquetas y rebozados;912;empanadillas de atun msc la cocinera caja 312 g;4.99;;
oreo;congelados;churros y postres;213216;tarta de queso con galletas oreo oreo caja 350 g;7.49;;
san martin;congelados;churros y postres;218126;tarta bombon san martin bandeja 1 kg;10.95;;
philadelphia;congelados;churros y postres;257686;tarta de queso con frambuesas philadelphia caja 390 g;7.35;;
san martin;congelados;churros y postres;284584;tarta bombon infantil nino san martin bandeja 500 g;6.25;;
san martin;congelados;churros y postres;284586;tarta de zanahoria san martin bandeja 770 g;10.59;;
sietem;congelados;churros y postres;289201;brazo de chocolate sietem bandeja 500 g;6.99;;
congelados de navarra;congelados;churros y postres;290110;frutos rojos congelados de navarra bolsa 300 g;1.59;;
al punto dia;congelados;churros y postres;294456;churros lazo al punto dia bolsa 500 g;1.49;;
al punto dia;congelados;churros y postres;294457;porras fritas al punto dia bolsa 250 g;1.9;;
la cuerva;congelados;churros y postres;301001;fresas congeladas la cuerva bolsa 300 g;1.65;;
la cocinera;congelados;lasanas y pasta;16263;lasana bolonesa la cocinera caja 500 g;4.99;;
al punto dia;congelados;lasanas y pasta;275223;lasana bolonesa al punto dia caja 300 g;1.57;;
al punto dia;congelados;lasanas y pasta;275225;canelon de carne al punto dia bolsa 300 g;1.63;;
al punto dia;congelados;lasanas y pasta;275226;canelon de atun al punto dia caja 300 g;1.63;;
al punto dia;congelados;lasanas y pasta;275228;lasana de verdura al punto dia bolsa 300 g;1.57;;
congelados de navarra;congelados;lasanas y pasta;300404;macarrones con chorizo congelados de navarra bolsa 550 g;3.49;;
font vella;agua refrescos y zumos;agua;114231;agua mineral natural font vella botella 1 l;0.76;;
font vella;agua refrescos y zumos;agua;120230;agua mineral natural font vella garrafa 625 l;2.29;;
solan de cabras;agua refrescos y zumos;agua;144819;agua mineral natural solan de cabras botella 50 cl;0.79;;
dia;agua refrescos y zumos;agua;24874;agua mineral con gas dia botella 50 cl;0.27;;
dia;agua refrescos y zumos;agua;26995;agua mineral natural dia botella 15 l;0.25;;
dia;agua refrescos y zumos;agua;26996;agua mineral natural dia garrafa 5 l;0.65;;
fuente primavera;agua refrescos y zumos;agua;297837;agua mineral natural fuente primavera botella 1 l;0.49;;
dia;agua refrescos y zumos;agua;37776;agua mineral natural dia botella 50 cl;0.22;;
aquarel;agua refrescos y zumos;agua;38301;agua mineral natural aquarel botella 15 l;0.59;;
aquarel;agua refrescos y zumos;agua;40570;agua mineral natural aquarel garrafa 5 l;1.7;;
aquarel;agua refrescos y zumos;agua;41117;agua mineral natural aquarel botella 33 cl;0.53;;
bezoya;agua refrescos y zumos;agua;44302P6;agua mineral natural bezoya botella 6 x 15 l;4.14;;
lanjaron;agua refrescos y zumos;agua;47768;agua mineral natural lanjaron botella 15 l;0.73;;
dia;agua refrescos y zumos;agua;50567;agua mineral natural dia botella 33 cl;0.24;;
aquabona;agua refrescos y zumos;agua;53267;agua mineral natural aquabona botella 15 l;0.64;;
solan de cabras;agua refrescos y zumos;agua;56684;agua mineral natural solan de cabras botella 15 l;0.89;;
vichy;agua refrescos y zumos;agua;683;agua mineral con gas vichy botella 1 l;1.49;;
cabreiroa;agua refrescos y zumos;agua;77746;agua mineral natural cabreiroa botella 15 l;0.79;;
font vella;agua refrescos y zumos;agua;85;agua mineral natural font vella botella 15 l;0.73;;
dia;agua refrescos y zumos;agua;99265;agua mineral con gas dia botella 15 l;0.41;;
hola cola;agua refrescos y zumos;cola;10065;refresco de cola hola cola botella 2 l;0.8;;
hola cola de dia;agua refrescos y zumos;cola;10065P4;refresco de cola hola cola de dia botella 4 x 2 l;3.2;;
hola cola;agua refrescos y zumos;cola;107157;refresco de cola zero hola cola lata 33 cl;0.32;;
hola cola de dia;agua refrescos y zumos;cola;107157P12;refresco de cola zero hola cola de dia lata 12 x 33 cl;3.84;;
coca-cola;agua refrescos y zumos;cola;126847;refresco de cola zero zero coca-cola lata 33 cl;0.89;;
hola cola;agua refrescos y zumos;cola;130617;refresco de cola zero hola cola botella 2 l;0.7;;
hola cola de dia;agua refrescos y zumos;cola;130617P6;refresco de cola zero hola cola de dia botella 6 x 2 l;4.2;;
hola cola de dia;agua refrescos y zumos;cola;203768P6;refresco de cola zero hola cola de dia botella 6 x 50 cl;3.3;;
hola cola de dia;agua refrescos y zumos;cola;222479P6;refresco de cola zero sin cafeina hola cola de dia lata 6 x 33 cl;1.92;;
hola cola de dia;agua refrescos y zumos;cola;222480P4;refresco de cola zero sin cafeina hola cola de dia botella 4 x 2 l;2.8;;
coca-cola;agua refrescos y zumos;cola;250113;refresco de cola zero zero coca-cola botella 2 x 2 l;3.9;;
coca-cola;agua refrescos y zumos;cola;28235;refresco de cola zero coca-cola lata 33 cl;0.89;;
coca-cola;agua refrescos y zumos;cola;30319;refresco de cola clasica coca-cola lata 12 x 33 cl;10.44;;
coca-cola;agua refrescos y zumos;cola;38406;refresco de cola clasica coca-cola botella 2 x 2 l;3.9;;
hola cola de dia;agua refrescos y zumos;cola;5392P12;refresco de cola hola cola de dia lata 12 x 33 cl;4.08;;
coca-cola;agua refrescos y zumos;cola;659;refresco de cola clasica coca-cola botella 2 l;1.99;;
coca-cola;agua refrescos y zumos;cola;660;refresco de cola clasica coca-cola lata 33 cl;0.89;;
coca-cola;agua refrescos y zumos;cola;7492;refresco de cola clasica coca-cola botella 125 l;1.25;0.24;CLUB_bajadadeprecio
coca-cola;agua refrescos y zumos;cola;79802;refresco de cola zero coca-cola lata 12 x 33 cl;10.44;;
coca-cola;agua refrescos y zumos;cola;82492;refresco de cola zero coca-cola botella 2 x 2 l;3.9;;
fanta;agua refrescos y zumos;naranja;103130;refresco de naranja zero fanta botella 2 l;1.79;;
zumosfera de dia;agua refrescos y zumos;zumos;109413;zumo naranja exprimido sin pulpa zumosfera de dia botella 1 l;1.9;;
kas;agua refrescos y zumos;naranja;12650;refresco de naranja zero kas lata 33 cl;0.7;;
upss dia;agua refrescos y zumos;naranja;127634;refresco de naranja zero upss dia botella 2 l;0.95;;
fanta;agua refrescos y zumos;naranja;13179;refresco de naranja zero fanta lata 33 cl;0.75;;
fanta;agua refrescos y zumos;naranja;150102;refresco de naranja fanta lata 9 x 33 cl;6.57;;
fanta;agua refrescos y zumos;naranja;18956;refresco de naranja fanta botella 50 cl;1.45;;
don simon;agua refrescos y zumos;zumos;21543;zumo de naranja con pulpa don simon botella 1 l;3.25;;
kas;agua refrescos y zumos;naranja;27153;refresco de naranja zero kas botella 2 l;1.79;;CLUB_3eurdtocomprando10eurseleccionpepsico
upss dia;agua refrescos y zumos;naranja;35484;refresco de naranja upss dia botella 2 l;0.95;;
upss dia;agua refrescos y zumos;otras bebidas;35488;refresco de naranja sin gas upss dia botella 15 l;1.05;;
upss;agua refrescos y zumos;naranja;43867;refresco de naranja upss lata 33 cl;0.35;;
upss dia;agua refrescos y zumos;otras bebidas;43868;refresco de naranja sin gas upss dia lata 33 cl;0.49;;
simon life;agua refrescos y zumos;zumos;46425;zumo de naranja simon life botella 15 l;1.85;;
schweppes;agua refrescos y zumos;naranja;47587;refresco naranja zero schweppes lata 33 cl;0.95;;
tang;agua refrescos y zumos;otras bebidas;65305;refresco en polvo sabor naranja tang bolsa 30 g;0.75;;
fanta;agua refrescos y zumos;naranja;66536;refresco de naranja fanta botella 2 x 2 l;3.5;;
fanta;agua refrescos y zumos;naranja;685;refresco de naranja fanta botella 2 l;1.79;;
fanta;agua refrescos y zumos;naranja;687;refresco de naranja fanta lata 33 cl;0.66;0.09;CLUB_bajadadeprecio
fanta;agua refrescos y zumos;limon lima limon;103131;refresco de limon zero fanta botella 2 l;1.79;;
tang;agua refrescos y zumos;otras bebidas;10585;refresco en polvo sabor limon tang bolsa 30 g;0.75;;
